::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/dist/dom.min.js?ver=671f146cf127795e6a263e97355441bb HTTP/1.1" 200 14268
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/dist/vendor/react-dom.min.js?ver=16.13.1 HTTP/1.1" 200 118656
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/dist/element.min.js?ver=ade78933fc78fc95c1988dda7ccc9fb3 HTTP/1.1" 200 14574
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/dist/compose.min.js?ver=2992ad367077bac67cff98221f7cc481 HTTP/1.1" 200 39609
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/dist/redux-routine.min.js?ver=284288e957394d2097c6fbe95625e2fb HTTP/1.1" 200 9838
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/dist/data.min.js?ver=943087ae96d075f126df689839bb96b9 HTTP/1.1" 200 33526
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/dist/blocks.min.js?ver=9ed25ffa009c799f99a4340915b6dc6a HTTP/1.1" 200 171444
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/dist/rich-text.min.js?ver=dc66b38a90bdf10456e113646934eb2f HTTP/1.1" 200 49215
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/dist/keyboard-shortcuts.min.js?ver=bc9b217d8ecda546a28d738c96226f97 HTTP/1.1" 200 7342
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/dist/components.min.js?ver=05cdf30cf2623cd4539a5c19832b0114 HTTP/1.1" 200 674760
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/dist/token-list.min.js?ver=b1183e4c41fce8fc2b379f58de2a80ce HTTP/1.1" 200 3507
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/dist/wordcount.min.js?ver=6c1e45df8f05f7eb2258ecd3d758ecf0 HTTP/1.1" 200 3208
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/dist/block-editor.min.js?ver=4378547cec8f5157a02ead3dfc5c65b2 HTTP/1.1" 200 464654
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/dist/api-fetch.min.js?ver=a783d1f442d2abefc7d6dbd156a44561 HTTP/1.1" 200 12412
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/dist/core-data.min.js?ver=cae70cc4927f8b371fa13262d47b23e0 HTTP/1.1" 200 70763
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/dist/reusable-blocks.min.js?ver=b3da1f22d1af8988354b5ef63cb4de39 HTTP/1.1" 200 8795
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/dist/server-side-render.min.js?ver=3c64de71c54ce39a7fe7d6830147f182 HTTP/1.1" 200 8945
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-admin/js/editor.min.js?ver=5.7.2 HTTP/1.1" 200 13227
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/dist/media-utils.min.js?ver=6769ca058df5de8036f63540620b14df HTTP/1.1" 200 16116
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/dist/block-library.min.js?ver=4b3da3c60adda2759bc8fc8e75177167 HTTP/1.1" 200 460505
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/dist/editor.min.js?ver=dbf1015c024ecc3b432a2a5d7898e51d HTTP/1.1" 200 169121
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/dist/plugins.min.js?ver=bb27022a84ecd779e5759188c8179eca HTTP/1.1" 200 7662
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/media-models.min.js?ver=5.7.2 HTTP/1.1" 200 13811
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.16 HTTP/1.1" 200 157610
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/media-views.min.js?ver=5.7.2 HTTP/1.1" 200 107493
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/dist/format-library.min.js?ver=6ac242185b77f62c317c9c0aadf1cf12 HTTP/1.1" 200 22785
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/dist/edit-post.min.js?ver=a3b1db92ec26fb13459a7d6f527e1f90 HTTP/1.1" 200 508281
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/media-editor.min.js?ver=5.7.2 HTTP/1.1" 200 10909
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/media-audiovideo.min.js?ver=5.7.2 HTTP/1.1" 200 12857
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/mce-view.min.js?ver=5.7.2 HTTP/1.1" 200 9883
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/imgareaselect/jquery.imgareaselect.min.js?ver=5.7.2 HTTP/1.1" 200 9717
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-admin/js/image-edit.min.js?ver=5.7.2 HTTP/1.1" 200 11263
